dataset,sample_index,segment_index,true,pred,correct,confidence,start_time,end_time,duration,window_frames,sustain_ratio,attack_pos,total_energy,spectral_std,spectral_flatness,error
broken_sustain,19,0,F#:maj,F#:maj,True,0.9912223815917969,0.1,0.999,0.899,135,0.1560031087971429,0.07407407407407407,1100.2124223709106,9.80034351194699,0.4166015457087642,False
broken_sustain,19,1,C:maj,C:maj,True,0.9642776250839233,1.539,3.487,1.9480000000000002,188,0.17178683659050967,0.0851063829787234,1289.1535279750824,10.179516840467691,0.5174778519586648,False
broken_sustain,19,2,E:dim,E:dim,True,0.9233653545379639,4.008,5.599,1.5910000000000002,188,0.15036244659589415,0.06382978723404255,1311.1262719631195,11.24296346050472,0.46707790060665827,False
broken_sustain,19,3,C:dim,C:dim,True,0.7383402585983276,6.586,8.233,1.6470000000000002,188,0.1609441398109608,0.10638297872340426,1402.747488975525,9.76209431263693,0.4980501093585622,False
broken_sustain,19,4,A#:dim,C#:dim,False,0.8750429749488831,8.76,9.596,0.8360000000000003,119,0.19069767352983857,0.11764705882352941,1099.6389763355255,12.931319799648769,0.3856326274822201,True
broken_sustain,19,5,F#:dim,E:dim,False,0.9664064645767212,10.037,11.957,1.92,188,0.18676261282900072,0.0425531914893617,1520.6037769317627,11.786098896741704,0.44960535369176713,True
broken_sustain,19,6,B:dim,B:dim,True,0.9841874837875366,12.727,14.685,1.9580000000000002,188,0.1742485095585234,0.09574468085106383,1390.6418919563293,15.320256799701207,0.38837882856894373,False
broken_sustain,19,7,F#:maj,F#:maj,True,0.9588630795478821,15.042,16.811,1.7690000000000001,188,0.19145571235172873,0.05319148936170213,1276.6453456878662,9.85561140489077,0.4402957214932038,False
broken_sustain,19,8,G#:min,G#:min,True,0.9891329407691956,17.514,18.382,0.8680000000000021,166,0.16094805847717467,0.14457831325301204,1577.1256268024445,17.261257465575554,0.39691762673793785,False
broken_sustain,19,9,A#:dim,C#:dim,False,0.7093226313591003,19.277,20.69,1.4130000000000003,129,0.16161813954338253,0.17054263565891473,1157.4635657072067,12.920098817135624,0.43257299361784807,True
normal_no-sustain,0,0,C#:dim,C#:dim,True,0.29120171070098877,0.101,1.431,1.33,166,0.1476709602239076,0.05421686746987952,1041.6258445978165,8.180172071228492,0.48276068056304894,False
normal_no-sustain,0,1,G:min,C:dim,False,0.35677921772003174,1.875,3.323,1.448,174,0.19099908696552143,0.04597701149425287,974.4357939958572,9.606454596173894,0.3754690627819527,True
normal_no-sustain,0,2,G:maj,C:min,False,0.2612059414386749,3.73,4.983,1.2529999999999997,188,0.12376323583052838,0.05319148936170213,1193.6635142564774,12.801739872122727,0.33174759488787897,True
normal_no-sustain,0,3,C:min,C:min,True,0.8698984980583191,5.887,7.905,2.0180000000000007,188,0.17291749812607404,0.047872340425531915,1097.6039041280746,10.557762548213091,0.5356677158370362,False
normal_no-sustain,0,4,D#:dim,C:dim,False,0.6095630526542664,8.486,9.516,1.0299999999999994,140,0.1554290373518972,0.07142857142857142,952.0394343137741,7.477341096744416,0.4590518358558916,True
normal_no-sustain,0,5,C:dim,C:dim,True,0.968346357345581,9.981,11.501,1.5199999999999996,188,0.1367801302063314,0.047872340425531915,1055.9780451059341,7.057532755573682,0.5077978832337158,False
normal_no-sustain,0,6,G:maj,G:maj,True,0.7999958992004395,12.442,13.521,1.0790000000000006,171,0.11447441155151715,0.03508771929824561,1050.7442038059235,12.249134708195106,0.33319818871765894,False
normal_no-sustain,0,7,A:min,A:min,True,0.9095117449760437,14.269,15.291,1.0220000000000002,139,0.16566123978970754,0.05755395683453238,921.6479048728943,10.313787724829156,0.3600955841244937,False
normal_no-sustain,0,8,A#:min,C:dim,False,0.9147908091545105,15.745,16.649,0.9040000000000017,163,0.15813778307023196,0.03680981595092025,754.0975711345673,6.106703400593163,0.45191804557665577,True
normal_no-sustain,0,9,D:maj,C:dim,False,0.6360305547714233,17.484,18.589,1.1049999999999969,100,0.23455244678080608,0.08,849.6672718524933,8.33839112162997,0.38306108101982095,True
normal_no-sustain,1,0,A:min,A:min,True,0.9498826265335083,0.101,0.698,0.597,139,0.12287230066038721,0.07194244604316546,872.8556785583496,9.242233635333207,0.36440104410737484,False
normal_no-sustain,1,1,C#:maj,C#:maj,True,0.9483231902122498,1.589,3.463,1.874,188,0.16550071392706223,0.05319148936170213,1091.6873239278793,9.678060201234002,0.48634590239370484,False
normal_no-sustain,1,2,G:min,G:maj,False,0.7076311111450195,3.964,5.946,1.9819999999999998,188,0.1582238152837457,0.047872340425531915,972.9475461244583,9.605093620486771,0.4129650983454997,True
normal_no-sustain,1,3,B:maj,B:maj,True,0.9763588905334473,6.717,7.796,1.0790000000000006,175,0.11642386518665968,0.045714285714285714,970.4914728403091,12.176191925035498,0.3558073058025997,False
normal_no-sustain,1,4,F#:maj,C:dim,False,0.48208826780319214,8.585,9.739,1.154,188,0.1436392598791919,0.047872340425531915,825.7453846931458,6.721250403812302,0.4604867108406,True
normal_no-sustain,1,5,B:dim,B:dim,True,0.9679803848266602,10.675,11.819,1.1440000000000001,143,0.13028686886242216,0.055944055944055944,937.4322168827057,11.317515710363251,0.3563829899316132,False
normal_no-sustain,1,6,E:maj,E:maj,True,0.6010005474090576,12.193,13.441,1.248000000000001,188,0.08868232355784013,0.06914893617021277,1051.225063920021,11.247241984736261,0.411558127677863,False
normal_no-sustain,1,7,F:min,F:maj,False,0.29476088285446167,14.398,16.377,1.9789999999999992,188,0.17661287110445698,0.047872340425531915,1002.4333610534668,9.682016359081782,0.4301609155862855,True
normal_no-sustain,1,8,A:maj,A:maj,True,0.7806075811386108,16.893,17.948,1.0549999999999997,157,0.10642199092157306,0.050955414012738856,910.3969498872757,10.425021739757852,0.35415286408183144,False
normal_no-sustain,1,9,G#:min,C:dim,False,0.5881404876708984,18.566,20.482,1.9160000000000004,179,0.1167053675248804,0.055865921787709494,1152.5764719247818,13.409309275857733,0.3254936117755562,True
normal_no-sustain,2,0,D:min,D:min,True,0.3982095718383789,0.102,1.725,1.623,181,0.14673710383150992,0.03867403314917127,1026.513024687767,9.368777907048905,0.4414877016399929,False
normal_no-sustain,2,1,G:min,C:dim,False,0.3895905315876007,2.035,3.945,1.9099999999999997,188,0.15529831208099323,0.047872340425531915,983.6153144836426,9.811517096888668,0.3878968761928871,True
normal_no-sustain,2,2,C:maj,C:maj,True,0.7850984930992126,4.773,6.263,1.4900000000000002,188,0.1441325657361118,0.03723404255319149,914.0094729661942,7.508450721806774,0.5052609334407312,False
normal_no-sustain,2,3,F#:maj,F#:maj,True,0.6610605120658875,6.902,8.072,1.169999999999999,154,0.1665365446818497,0.05194805194805195,817.57093334198,6.907430197294863,0.44115677701557654,False
normal_no-sustain,2,4,C:maj,C:maj,True,0.5012699961662292,8.546,10.389,1.843,188,0.174907421210185,0.031914893617021274,914.7724505662918,6.540617362145959,0.5058595000207861,False
normal_no-sustain,2,5,F#:dim,C:dim,False,0.8655833601951599,10.892,12.114,1.2220000000000013,185,0.11425345571318862,0.03783783783783784,955.5736922621727,7.968589895356503,0.4270134949226885,True
normal_no-sustain,2,6,E:min,E:min,True,0.9986496567726135,12.865,14.601,1.7360000000000007,188,0.11028396580757917,0.047872340425531915,1061.5201580524445,11.966365088702423,0.3806354825930336,False
normal_no-sustain,2,7,C:dim,C:dim,True,0.9775540232658386,15.568,17.108,1.540000000000001,188,0.13667497070512877,0.03723404255319149,980.535274386406,7.077347286027702,0.49514062120848756,False
normal_no-sustain,2,8,A#:dim,A#:dim,True,0.826244056224823,17.934,19.017,1.0829999999999984,150,0.1104751855264064,0.04666666666666667,800.7774640321732,9.360364194163072,0.40354025899857654,False
normal_no-sustain,2,9,F:dim,F:dim,True,0.9962127208709717,19.532,20.523,0.9909999999999997,88,0.2412311646185424,0.07954545454545454,952.158816576004,11.803960120225824,0.32259808774944215,False
normal_no-sustain,3,0,G:dim,G:dim,True,0.9909891486167908,0.1,1.914,1.8139999999999998,188,0.1273297267210832,0.03723404255319149,867.3457880020142,8.56935797654038,0.44163035554398344,False
normal_no-sustain,3,1,C#:maj,C#:maj,True,0.971262514591217,2.692,3.834,1.142,188,0.0995361243760365,0.05319148936170213,1029.7537511587143,10.220891265451879,0.45707791944409837,False
normal_no-sustain,3,2,F:maj,F:maj,True,0.9928030371665955,4.719,5.72,1.0009999999999994,161,0.10514068306603512,0.043478260869565216,928.5527240037918,9.010922468304104,0.40723182607497566,False
normal_no-sustain,3,3,F#:maj,F#:maj,True,0.639074981212616,6.434,7.725,1.2909999999999995,154,0.15014132163740965,0.05194805194805195,776.9061039686203,6.727833886497719,0.4489234085736224,False
normal_no-sustain,3,4,D:min,D:min,True,0.4994546175003052,8.077,8.755,0.6780000000000008,152,0.11407334883774592,0.06578947368421052,854.5520844459534,7.282899094984336,0.47045917369761386,False
normal_no-sustain,3,5,B:maj,B:maj,True,0.9727238416671753,9.699,10.679,0.9800000000000004,170,0.11216057895904842,0.052941176470588235,928.5416713953018,11.911576688949653,0.34980767287186104,False
normal_no-sustain,3,6,F:dim,F:dim,True,0.48513922095298767,11.51,13.546,2.0359999999999996,188,0.11756870670741686,0.0425531914893617,1155.078631401062,12.981008565076577,0.37809306305348483,False
normal_no-sustain,3,7,D:min,D:min,True,0.4559764564037323,14.51,16.599,2.0890000000000004,188,0.1633133562135121,0.047872340425531915,1089.9797141551971,10.821390961254119,0.43751891246572766,False
normal_no-sustain,3,8,G:maj,G:maj,True,0.9379563331604004,17.023,18.697,1.6739999999999995,188,0.12000026771273879,0.047872340425531915,1037.7222183942795,12.78166265451893,0.3377755197231426,False
normal_no-sustain,3,9,E:maj,E:maj,True,0.972189724445343,19.431,20.604,1.1729999999999983,109,0.1626533593776243,0.07339449541284404,925.4985902309418,11.05718752312785,0.35430893532005353,False
normal_no-sustain,4,0,C:maj,C:maj,True,0.8820450901985168,0.101,1.773,1.672,188,0.1352651139231569,0.05319148936170213,948.7167103290558,8.33541784260318,0.48987535925135767,False
normal_no-sustain,4,1,G#:min,G#:min,True,0.968498945236206,2.366,4.345,1.9789999999999996,188,0.12066120756186757,0.03723404255319149,1065.6341108083725,12.991209137313188,0.35090530776555745,False
normal_no-sustain,4,2,F:maj,F:maj,True,0.9772934317588806,5.2,6.376,1.1760000000000002,178,0.11210698515968831,0.0449438202247191,968.0920675992966,9.374381601854322,0.4066169988278017,False
normal_no-sustain,4,3,D:dim,D:dim,True,0.20864468812942505,7.1,8.156,1.056000000000001,170,0.10375518660635293,0.058823529411764705,1010.1424957513809,8.998696184718362,0.44529411816979414,False
normal_no-sustain,4,4,D#:min,D#:min,True,0.8496614694595337,8.908,10.826,1.918000000000001,188,0.1410135315365585,0.05319148936170213,886.8369084596634,6.681727636823119,0.48022212608537457,False
normal_no-sustain,4,5,A#:min,C:dim,False,0.6992654800415039,11.764,12.831,1.0670000000000002,179,0.15459492575746506,0.0446927374301676,765.3683748245239,6.261168470515691,0.44631723068240853,True
normal_no-sustain,4,6,G#:min,G#:min,True,0.9968264102935791,13.673,14.429,0.7560000000000002,118,0.09705723825152937,0.06779661016949153,921.5054391622543,11.600053644848277,0.3165157941254981,False
normal_no-sustain,4,7,G#:min,G#:min,True,0.9774994254112244,14.931,16.113,1.1820000000000004,188,0.1262892346813152,0.05319148936170213,1078.7820407152176,12.653352622681352,0.3524530485966207,False
normal_no-sustain,4,8,B:dim,B:dim,True,0.7596843838691711,17.095,18.155,1.0600000000000023,174,0.12002953063708681,0.05172413793103448,930.6287264823914,11.341807950121174,0.3689651969456632,False
normal_no-sustain,4,9,B:maj,B:maj,True,0.9979671835899353,18.949,19.925,0.9759999999999991,92,0.1785130934838016,0.07608695652173914,855.9375474452972,11.775556605074433,0.2968592114514495,False
normal_no-sustain,5,0,G#:maj,C:dim,False,0.30394425988197327,0.101,1.731,1.6300000000000001,188,0.13711443546271573,0.05319148936170213,893.2670775651932,9.070220770270781,0.423900327641441,True
normal_no-sustain,5,1,F:dim,F:dim,True,0.9526197910308838,2.441,3.268,0.827,117,0.13397174606327236,0.07692307692307693,998.2855703830719,11.90537951442445,0.3590016638710669,False
normal_no-sustain,5,2,D:min,D:min,True,0.8038557767868042,3.684,4.724,1.04,158,0.09647201782896854,0.06962025316455696,1004.3322250843048,9.899257571144974,0.4338648561001386,False
normal_no-sustain,5,3,C:min,C:min,True,0.8214215040206909,5.371,6.914,1.5429999999999993,188,0.14522595032285224,0.047872340425531915,872.1603728532791,7.335071043895462,0.5197391926731294,False
normal_no-sustain,5,4,A#:min,C:dim,False,0.5014982223510742,7.785,8.445,0.6600000000000001,152,0.12380828883852006,0.05921052631578947,682.7932940721512,5.782867152317248,0.45697759093161466,True
normal_no-sustain,5,5,A:min,A:min,True,0.9136552810668945,9.405,11.397,1.9920000000000009,188,0.10494496091082163,0.0425531914893617,945.8525069952011,11.209726495266793,0.3517894044306181,False
normal_no-sustain,5,6,B:min,B:min,True,0.3305352032184601,12.183,13.89,1.7070000000000007,188,0.18358578971227116,0.03723404255319149,1009.2781488895416,12.137286318498202,0.3706473946350578,False
normal_no-sustain,5,7,G#:min,G#:min,True,0.9923059344291687,14.877,16.097,1.2200000000000006,155,0.10340334399437295,0.07741935483870968,1000.0793303251266,12.607040761932783,0.3318163756871943,False
normal_no-sustain,5,8,B:maj,B:maj,True,0.9735132455825806,16.531,17.748,1.2170000000000023,188,0.10016331464371823,0.05319148936170213,977.5920531749725,12.272067089723816,0.3486542216488587,False
normal_no-sustain,5,9,A#:maj,A#:maj,True,0.5790947675704956,18.74,19.939,1.1990000000000016,112,0.15628222011813814,0.07142857142857142,683.4475553035736,7.170258690983306,0.3825225107527406,False
normal_no-sustain,6,0,C#:min,C:dim,False,0.31526249647140503,0.101,2.044,1.943,188,0.13308520181573444,0.047872340425531915,935.1213611364365,6.519804550522593,0.5447250914304951,True
normal_no-sustain,6,1,A:maj,A:maj,True,0.3428533375263214,2.527,4.019,1.492,188,0.11473276106989799,0.05319148936170213,934.329731464386,10.694419161384554,0.3702913923716612,False
normal_no-sustain,6,2,B:dim,B:dim,True,0.7867138385772705,4.619,6.34,1.721,188,0.11147475205989298,0.047872340425531915,915.13618516922,11.4810512757155,0.3528317887874111,False
normal_no-sustain,6,3,C#:dim,C#:dim,True,0.7552809715270996,6.821,7.969,1.1480000000000006,177,0.10471180746683396,0.06779661016949153,993.2454620599747,7.802860149361018,0.49294870295002713,False
normal_no-sustain,6,4,F:dim,F:dim,True,0.5787879824638367,8.704,10.094,1.3899999999999988,188,0.09599165674906705,0.047872340425531915,1142.5848771333694,12.822993525339479,0.3856480969538786,False
normal_no-sustain,6,5,D:maj,C:dim,False,0.8537411093711853,10.798,12.059,1.2609999999999992,188,0.09693973212663973,0.05319148936170213,937.9050211310387,7.8950463220755935,0.4475408598849479,True
normal_no-sustain,6,6,A:maj,A:maj,True,0.4365071654319763,13.015,14.488,1.472999999999999,187,0.11363384673743546,0.0374331550802139,920.0944987535477,10.940261183770616,0.36028752407090997,False
normal_no-sustain,6,7,G#:dim,C:dim,False,0.6420500874519348,15.014,16.946,1.9320000000000022,188,0.10637867832484854,0.047872340425531915,1031.9078532457352,12.162581844023295,0.36338378811079414,True
normal_no-sustain,6,8,A#:maj,C:dim,False,0.406709223985672,17.321,19.012,1.690999999999999,188,0.13184707790694625,0.05319148936170213,825.8847793340683,7.7926395224504255,0.41617214939619257,True
normal_no-sustain,6,9,G#:dim,G#:dim,True,0.8131239414215088,19.982,21.529,1.5470000000000006,141,0.1303568143848292,0.06382978723404255,998.509733080864,12.181845437442657,0.3413661906316191,False
normal_no-sustain,7,0,B:min,B:min,True,0.6039158701896667,0.1,1.764,1.664,188,0.12960077700124184,0.047872340425531915,1040.9419059753418,12.214011784700443,0.3515179588120951,False
normal_no-sustain,7,1,F#:min,C:dim,False,0.8061593770980835,2.565,4.404,1.839,188,0.16578465033939857,0.05319148936170213,976.6135694980621,8.404327283057931,0.40636884817501484,True
normal_no-sustain,7,2,B:min,C:dim,False,0.3433745801448822,4.955,7.02,2.0649999999999995,188,0.14851255464191562,0.03723404255319149,984.9382630586624,11.786752321890498,0.3475970122162685,True
normal_no-sustain,7,3,C#:dim,C#:dim,True,0.7612850666046143,7.493,8.878,1.3849999999999998,159,0.16085583977178886,0.06289308176100629,1018.2783638238907,8.239248858357808,0.47680402281637246,False
normal_no-sustain,7,4,B:maj,B:maj,True,0.9259452223777771,9.187,10.07,0.8830000000000009,175,0.10855506485600952,0.045714285714285714,953.8773645162582,11.76546893052192,0.34286491358055515,False
normal_no-sustain,7,5,D#:dim,C:dim,False,0.9245195984840393,11.053,12.861,1.8079999999999998,188,0.1285116386126534,0.0425531914893617,1009.968797326088,8.076726673507004,0.44805332376015805,True
normal_no-sustain,7,6,B:dim,B:dim,True,0.9729271531105042,13.498,14.066,0.5680000000000014,121,0.1066877733315035,0.049586776859504134,826.4347862005234,10.643502760810964,0.33024443318460334,False
normal_no-sustain,7,7,D#:maj,E:dim,False,0.2219797521829605,14.785,16.613,1.8279999999999994,188,0.17204365294054533,0.0425531914893617,934.2452168464661,8.359934340913556,0.45540798974022634,True
normal_no-sustain,7,8,B:maj,B:maj,True,0.9954581260681152,17.371,18.026,0.6550000000000011,140,0.09017793093915176,0.05714285714285714,866.5781801939011,11.227503912792203,0.33672463004568887,False
normal_no-sustain,7,9,F#:dim,C:dim,False,0.6206406354904175,18.864,20.454,1.5899999999999999,145,0.14497786087821157,0.06206896551724138,933.3615911006927,8.296043370801826,0.40928212489615473,True
normal_no-sustain,8,0,C#:maj,C#:maj,True,0.9612703323364258,0.101,1.229,1.1280000000000001,188,0.10013890964197703,0.047872340425531915,1084.0151022672653,10.505824531159282,0.46429825438223116,False
normal_no-sustain,8,1,B:min,B:min,True,0.9641610383987427,2.137,3.039,0.9020000000000001,114,0.150271639782545,0.07894736842105263,894.0371174812317,11.595325051901673,0.32381616905707583,False
normal_no-sustain,8,2,D:min,D:min,True,0.6830218434333801,3.352,4.19,0.8380000000000005,134,0.1254517373005752,0.06716417910447761,923.0203672647476,8.360846560503415,0.4428324282339396,False
normal_no-sustain,8,3,F:min,C#:dim,False,0.1990816295146942,4.783,6.236,1.4529999999999994,188,0.12942181518290605,0.03723404255319149,1009.363263964653,9.649927119560738,0.41360692511618913,True
normal_no-sustain,8,4,F#:min,C:dim,False,0.6900471448898315,7.157,8.679,1.5220000000000002,188,0.12306142334683937,0.047872340425531915,948.2017085552216,8.437748268170475,0.4202966238583432,True
normal_no-sustain,8,5,C:maj,C:maj,True,0.9698376655578613,9.513,10.197,0.6839999999999993,93,0.21320718086343446,0.08602150537634409,832.0933611392975,9.423762677684854,0.42359067006382956,False
normal_no-sustain,8,6,C:maj,C:maj,True,0.44069939851760864,10.504,12.043,1.5389999999999997,185,0.17439749272545435,0.04864864864864865,1023.1092725992203,8.39239982417206,0.49855958281920765,False
normal_no-sustain,8,7,E:min,E:min,True,0.9161288738250732,12.479,13.855,1.3760000000000012,188,0.1506459262797495,0.05319148936170213,1141.311160683632,12.05037122400943,0.4088859109531741,False
normal_no-sustain,8,8,D:maj,C:dim,False,0.9329281449317932,14.62,16.135,1.5150000000000023,188,0.12181151299412987,0.05851063829787234,1106.9739466905594,9.215245090736966,0.44329286172168664,True
normal_no-sustain,8,9,C#:min,C#:dim,False,0.49436086416244507,17.007,18.215,1.2079999999999984,111,0.23765419246036798,0.09009009009009009,971.6663384437561,8.852340556596154,0.4781207614554013,True
normal_no-sustain,9,0,C:min,C:min,True,0.5987145304679871,0.101,1.719,1.618,188,0.14205522381418917,0.047872340425531915,1010.8016445636749,10.309960994056452,0.47388291592073667,False
normal_no-sustain,9,1,A#:maj,C:dim,False,0.44119662046432495,2.633,3.685,1.052,141,0.12688443202256983,0.0425531914893617,699.8898878097534,7.250400295867006,0.39817159448847733,True
normal_no-sustain,9,2,G#:maj,G#:maj,True,0.5942761898040771,4.132,4.866,0.734,102,0.1378734601471867,0.0784313725490196,727.9218159914017,8.026920816792146,0.36556500272255305,False
normal_no-sustain,9,3,A#:dim,A#:dim,True,0.8865170478820801,5.22,5.911,0.6909999999999998,121,0.08719515406184868,0.05785123966942149,721.0854634046555,8.774866423317187,0.3860748120774173,False
normal_no-sustain,9,4,D:maj,C:dim,False,0.8061290383338928,6.511,7.727,1.2160000000000002,155,0.10830138278279129,0.05806451612903226,919.6659661531448,8.817345165417349,0.410802615568753,True
normal_no-sustain,9,5,C:dim,C:dim,True,0.9828875660896301,8.167,10.098,1.931000000000001,188,0.13797553544279584,0.0425531914893617,954.3560096621513,7.0448806389246155,0.5000928275075912,False
normal_no-sustain,9,6,D:dim,D:dim,True,0.3463553786277771,10.628,11.633,1.004999999999999,125,0.15402070219662625,0.056,940.7675935029984,8.698679117729426,0.4224220229334467,False
normal_no-sustain,9,7,B:maj,B:maj,True,0.9975705742835999,11.959,12.574,0.6150000000000002,137,0.0724924685745759,0.043795620437956206,838.2819348573685,11.482923025630205,0.2983664218972873,False
normal_no-sustain,9,8,F#:dim,C:dim,False,0.3982641100883484,13.428,14.224,0.7959999999999994,105,0.1425997873427517,0.09523809523809523,800.746031165123,7.588729489580416,0.37615575858461014,True
normal_no-sustain,9,9,C#:maj,C#:maj,True,0.9944221377372742,14.547,15.916,1.3689999999999998,128,0.17218994407733704,0.0625,988.3474905490875,10.854407338037158,0.4215177018430943,False
normal_no-sustain,10,0,G:maj,G:maj,True,0.9614987373352051,0.101,0.815,0.714,113,0.12600639912903977,0.05309734513274336,656.0168570280075,7.997040265018721,0.3414645399531236,False
normal_no-sustain,10,1,D#:min,D#:min,True,0.7054938077926636,1.302,1.927,0.625,121,0.13783715835147925,0.06611570247933884,564.4408949613571,4.234845511161575,0.5031459198657858,False
normal_no-sustain,10,2,D:min,C:dim,False,0.5195028781890869,2.601,3.451,0.8500000000000001,112,0.21602341829006577,0.08035714285714286,736.079682469368,6.9400307156682395,0.4318543062939888,True
normal_no-sustain,10,3,C:min,C:min,True,0.5325182676315308,3.791,4.387,0.5959999999999996,94,0.20113863707852317,0.0851063829787234,614.4678629636765,5.734092046917155,0.4966571975736812,False
normal_no-sustain,10,4,D:maj,C:dim,False,0.9371134042739868,4.797,5.964,1.1670000000000007,161,0.1358524265841096,0.062111801242236024,688.2222484350204,5.2492588072808655,0.4753200196366902,True
normal_no-sustain,10,5,D:maj,C:dim,False,0.9596920609474182,6.514,7.245,0.7309999999999999,128,0.13674942112547775,0.0703125,634.5259039402008,4.863739733032953,0.4646360008409146,True
normal_no-sustain,10,6,D#:min,C:dim,False,0.7036124467849731,7.873,9.561,1.6879999999999997,188,0.16932121518782345,0.03723404255319149,712.0203392505646,4.974156475349672,0.5071245752913931,True
normal_no-sustain,10,7,G:dim,G:dim,True,0.8479980826377869,10.129,10.735,0.6059999999999999,142,0.14424496279356455,0.06338028169014084,614.1425497531891,5.042368591961621,0.46724245033472017,False
normal_no-sustain,10,8,C:min,C:min,True,0.30409061908721924,11.639,12.495,0.8559999999999999,168,0.14734638868209388,0.047619047619047616,700.4017221927643,6.159792898824408,0.5509383440944079,False
normal_no-sustain,10,9,C#:min,C:dim,False,0.6568249464035034,13.43,14.824,1.3940000000000001,131,0.22032050830699138,0.07633587786259542,703.2515313625336,5.862599967726285,0.49907808639891027,True
normal_no-sustain,11,0,B:maj,B:maj,True,0.9976679682731628,0.103,1.024,0.921,133,0.08465938159328275,0.07518796992481203,845.6948525905609,11.807682655834009,0.31055111264626245,False
normal_no-sustain,11,1,F#:min,F#:min,True,0.6729966402053833,1.517,2.221,0.7040000000000002,122,0.0786546063453484,0.06557377049180328,755.0382621884346,7.529401248184409,0.37117681137419917,False
normal_no-sustain,11,2,C#:dim,C#:dim,True,0.7890247106552124,2.825,4.62,1.795,188,0.12328509512426968,0.06382978723404255,1015.5224116444588,8.742096027971689,0.46476534976801004,False
normal_no-sustain,11,3,B:dim,B:dim,True,0.9168128967285156,5.117,6.982,1.8650000000000002,188,0.10056927484216906,0.03723404255319149,880.9507806301117,11.475265019437959,0.3613720814747111,False
normal_no-sustain,11,4,F#:maj,F#:maj,True,0.38085225224494934,7.377,8.625,1.2480000000000002,187,0.09729374159555482,0.0427807486631016,785.9232204556465,7.0128052771103215,0.43593572681388837,False
normal_no-sustain,11,5,B:dim,B:dim,True,0.8341745138168335,9.375,10.747,1.3719999999999999,188,0.10190223933900582,0.0425531914893617,894.4479931592941,11.571570578952015,0.3555487732832541,False
normal_no-sustain,11,6,F:dim,F:dim,True,0.5244733691215515,11.477,12.669,1.1920000000000002,188,0.06910145385273768,0.06382978723404255,1079.3901277184486,12.599758548451238,0.37675138535880953,False
normal_no-sustain,11,7,D:dim,C:dim,False,0.5469294190406799,13.49,15.291,1.8010000000000002,188,0.15561625890442904,0.05319148936170213,1069.6123769283295,9.876027912991384,0.4490065007752435,True
normal_no-sustain,11,8,D:min,D:min,True,0.8664195537567139,15.69,16.3,0.6100000000000012,118,0.08133482645786935,0.07627118644067797,798.4238229990005,7.28802858264573,0.4391595077638934,False
normal_no-sustain,11,9,F:maj,F:maj,True,0.9999728202819824,16.946,17.636,0.6899999999999977,66,0.3914898199349944,0.16666666666666666,733.4552869796753,7.569448263179661,0.35879202586217745,False
normal_no-sustain,12,0,G:maj,G:maj,True,0.9514802098274231,0.1,0.94,0.84,170,0.09091031338541236,0.052941176470588235,983.9945467710495,11.98750748188052,0.3405173982094458,False
normal_no-sustain,12,1,G:dim,G:dim,True,0.9988561868667603,1.918,2.501,0.583,93,0.14208825601209407,0.10752688172043011,707.4955801963806,6.854113182952318,0.3974755957112776,False
normal_no-sustain,12,2,G:dim,G:dim,True,0.9574621915817261,2.903,3.683,0.7799999999999998,160,0.09818947424792757,0.05,819.5929079651833,7.630571754724029,0.4332026173760787,False
normal_no-sustain,12,3,A#:dim,C#:dim,False,0.49874430894851685,4.612,6.11,1.4980000000000002,188,0.1125007777187019,0.0425531914893617,868.509779214859,10.109891767148396,0.4037838328175031,True
normal_no-sustain,12,4,D#:dim,C:dim,False,0.6257826089859009,6.646,7.299,0.6530000000000005,114,0.09572415442044485,0.08771929824561403,863.7488988637924,6.627405119765196,0.4580116952821729,True
normal_no-sustain,12,5,F#:maj,C:dim,False,0.5056455731391907,7.863,9.618,1.755,188,0.14250681776468788,0.0425531914893617,784.2349017858505,6.9276268922891395,0.44115007948628804,True
normal_no-sustain,12,6,B:dim,B:dim,True,0.9247857928276062,10.004,11.841,1.8369999999999997,188,0.10858361823272877,0.0425531914893617,942.589332818985,11.988446926588358,0.34590025985713446,False
normal_no-sustain,12,7,D:min,D:min,True,0.5485643148422241,12.405,14.226,1.8210000000000015,188,0.12511536049157668,0.047872340425531915,1073.9082721471786,10.74478536182418,0.4185683623405835,False
normal_no-sustain,12,8,C#:min,C#:dim,False,0.39920690655708313,15.084,16.476,1.3919999999999995,188,0.09229024182545043,0.05319148936170213,958.2312009930611,8.220431274293384,0.4971005355301791,True
normal_no-sustain,12,9,C#:min,C#:min,True,0.6311529278755188,17.39,18.44,1.0500000000000007,97,0.23506998420814398,0.09278350515463918,859.6711959838867,8.800919697145622,0.4219522175619936,False
normal_no-sustain,13,0,B:min,B:min,True,0.9619397521018982,0.1,0.868,0.768,158,0.08005693991797655,0.05063291139240506,848.0163147449493,11.14608633801014,0.34567446109445565,False
normal_no-sustain,13,1,F:maj,F:maj,True,0.9633059501647949,1.784,2.725,0.9410000000000001,178,0.08453022269096218,0.05056179775280899,912.3467930555344,8.933982628114007,0.40542810419993947,False
normal_no-sustain,13,2,D#:dim,C:dim,False,0.7896510362625122,3.688,5.252,1.5639999999999996,188,0.13418095451468248,0.05851063829787234,999.6288185119629,8.042367095828716,0.46593570724450206,True
