source_index,orig_index,file,label,split
3397,3425,D#_minor_4/D#_minor_4-121.ogg,D#_minor_4,train
3398,3426,D#_minor_4/D#_minor_4-122.ogg,D#_minor_4,train
3400,3428,D#_minor_4/D#_minor_4-124.ogg,D#_minor_4,train
3401,3429,D#_minor_4/D#_minor_4-125.ogg,D#_minor_4,train
3406,3434,D#_minor_4/D#_minor_4-13.ogg,D#_minor_4,train
3408,3436,D#_minor_4/D#_minor_4-131.ogg,D#_minor_4,train
3409,3437,D#_minor_4/D#_minor_4-132.ogg,D#_minor_4,train
3412,3440,D#_minor_4/D#_minor_4-135.ogg,D#_minor_4,train
3413,3441,D#_minor_4/D#_minor_4-136.ogg,D#_minor_4,train
3415,3443,D#_minor_4/D#_minor_4-138.ogg,D#_minor_4,train
3416,3444,D#_minor_4/D#_minor_4-139.ogg,D#_minor_4,train
3417,3445,D#_minor_4/D#_minor_4-14.ogg,D#_minor_4,train
3419,3447,D#_minor_4/D#_minor_4-141.ogg,D#_minor_4,train
3420,3448,D#_minor_4/D#_minor_4-142.ogg,D#_minor_4,train
3421,3449,D#_minor_4/D#_minor_4-143.ogg,D#_minor_4,train
3422,3450,D#_minor_4/D#_minor_4-144.ogg,D#_minor_4,train
3425,3453,D#_minor_4/D#_minor_4-147.ogg,D#_minor_4,train
3426,3454,D#_minor_4/D#_minor_4-148.ogg,D#_minor_4,train
3427,3455,D#_minor_4/D#_minor_4-149.ogg,D#_minor_4,train
3428,3456,D#_minor_4/D#_minor_4-15.ogg,D#_minor_4,train
3430,3458,D#_minor_4/D#_minor_4-151.ogg,D#_minor_4,train
3431,3459,D#_minor_4/D#_minor_4-152.ogg,D#_minor_4,train
3432,3460,D#_minor_4/D#_minor_4-153.ogg,D#_minor_4,train
3434,3462,D#_minor_4/D#_minor_4-155.ogg,D#_minor_4,train
3435,3463,D#_minor_4/D#_minor_4-156.ogg,D#_minor_4,train
3437,3465,D#_minor_4/D#_minor_4-158.ogg,D#_minor_4,train
3438,3466,D#_minor_4/D#_minor_4-159.ogg,D#_minor_4,train
3439,3467,D#_minor_4/D#_minor_4-16.ogg,D#_minor_4,train
3440,3468,D#_minor_4/D#_minor_4-160.ogg,D#_minor_4,train
3441,3469,D#_minor_4/D#_minor_4-161.ogg,D#_minor_4,train
3443,3471,D#_minor_4/D#_minor_4-163.ogg,D#_minor_4,train
3444,3472,D#_minor_4/D#_minor_4-164.ogg,D#_minor_4,train
3446,3474,D#_minor_4/D#_minor_4-166.ogg,D#_minor_4,train
3447,3475,D#_minor_4/D#_minor_4-167.ogg,D#_minor_4,train
3450,3478,D#_minor_4/D#_minor_4-17.ogg,D#_minor_4,train
3451,3479,D#_minor_4/D#_minor_4-170.ogg,D#_minor_4,train
3452,3480,D#_minor_4/D#_minor_4-171.ogg,D#_minor_4,train
3453,3481,D#_minor_4/D#_minor_4-172.ogg,D#_minor_4,train
3454,3482,D#_minor_4/D#_minor_4-173.ogg,D#_minor_4,train
3455,3483,D#_minor_4/D#_minor_4-174.ogg,D#_minor_4,train
3456,3484,D#_minor_4/D#_minor_4-175.ogg,D#_minor_4,train
3458,3486,D#_minor_4/D#_minor_4-177.ogg,D#_minor_4,train
3459,3487,D#_minor_4/D#_minor_4-178.ogg,D#_minor_4,train
3460,3488,D#_minor_4/D#_minor_4-179.ogg,D#_minor_4,train
3461,3489,D#_minor_4/D#_minor_4-18.ogg,D#_minor_4,train
3462,3490,D#_minor_4/D#_minor_4-180.ogg,D#_minor_4,train
3463,3491,D#_minor_4/D#_minor_4-181.ogg,D#_minor_4,train
3464,3492,D#_minor_4/D#_minor_4-182.ogg,D#_minor_4,train
3467,3495,D#_minor_4/D#_minor_4-185.ogg,D#_minor_4,train
3468,3496,D#_minor_4/D#_minor_4-186.ogg,D#_minor_4,train
3469,3497,D#_minor_4/D#_minor_4-187.ogg,D#_minor_4,train
3471,3499,D#_minor_4/D#_minor_4-189.ogg,D#_minor_4,train
3472,3500,D#_minor_4/D#_minor_4-19.ogg,D#_minor_4,train
3473,3501,D#_minor_4/D#_minor_4-190.ogg,D#_minor_4,train
3474,3502,D#_minor_4/D#_minor_4-191.ogg,D#_minor_4,train
3475,3503,D#_minor_4/D#_minor_4-192.ogg,D#_minor_4,train
3477,3505,D#_minor_4/D#_minor_4-194.ogg,D#_minor_4,train
3478,3506,D#_minor_4/D#_minor_4-195.ogg,D#_minor_4,train
3481,3509,D#_minor_4/D#_minor_4-198.ogg,D#_minor_4,train
3482,3510,D#_minor_4/D#_minor_4-199.ogg,D#_minor_4,train
3483,3511,D#_minor_4/D#_minor_4-2.ogg,D#_minor_4,train
3484,3512,D#_minor_4/D#_minor_4-20.ogg,D#_minor_4,train
3486,3514,D#_minor_4/D#_minor_4-21.ogg,D#_minor_4,train
3487,3515,D#_minor_4/D#_minor_4-22.ogg,D#_minor_4,train
3490,3518,D#_minor_4/D#_minor_4-25.ogg,D#_minor_4,train
3491,3519,D#_minor_4/D#_minor_4-26.ogg,D#_minor_4,train
3492,3520,D#_minor_4/D#_minor_4-27.ogg,D#_minor_4,train
3495,3523,D#_minor_4/D#_minor_4-3.ogg,D#_minor_4,train
3497,3525,D#_minor_4/D#_minor_4-31.ogg,D#_minor_4,train
3499,3527,D#_minor_4/D#_minor_4-33.ogg,D#_minor_4,train
3500,3528,D#_minor_4/D#_minor_4-34.ogg,D#_minor_4,train
3501,3529,D#_minor_4/D#_minor_4-35.ogg,D#_minor_4,train
3502,3530,D#_minor_4/D#_minor_4-36.ogg,D#_minor_4,train
3503,3531,D#_minor_4/D#_minor_4-37.ogg,D#_minor_4,train
3506,3534,D#_minor_4/D#_minor_4-4.ogg,D#_minor_4,train
3507,3535,D#_minor_4/D#_minor_4-40.ogg,D#_minor_4,train
3510,3538,D#_minor_4/D#_minor_4-43.ogg,D#_minor_4,train
3511,3539,D#_minor_4/D#_minor_4-44.ogg,D#_minor_4,train
3512,3540,D#_minor_4/D#_minor_4-45.ogg,D#_minor_4,train
3513,3541,D#_minor_4/D#_minor_4-46.ogg,D#_minor_4,train
3514,3542,D#_minor_4/D#_minor_4-47.ogg,D#_minor_4,train
3515,3543,D#_minor_4/D#_minor_4-48.ogg,D#_minor_4,train
3516,3544,D#_minor_4/D#_minor_4-49.ogg,D#_minor_4,train
3517,3545,D#_minor_4/D#_minor_4-5.ogg,D#_minor_4,train
3518,3546,D#_minor_4/D#_minor_4-50.ogg,D#_minor_4,train
3519,3547,D#_minor_4/D#_minor_4-51.ogg,D#_minor_4,train
3520,3548,D#_minor_4/D#_minor_4-52.ogg,D#_minor_4,train
3521,3549,D#_minor_4/D#_minor_4-53.ogg,D#_minor_4,train
3522,3550,D#_minor_4/D#_minor_4-54.ogg,D#_minor_4,train
3523,3551,D#_minor_4/D#_minor_4-55.ogg,D#_minor_4,train
3524,3552,D#_minor_4/D#_minor_4-56.ogg,D#_minor_4,train
3525,3553,D#_minor_4/D#_minor_4-57.ogg,D#_minor_4,train
3527,3555,D#_minor_4/D#_minor_4-59.ogg,D#_minor_4,train
3528,3556,D#_minor_4/D#_minor_4-6.ogg,D#_minor_4,train
3529,3557,D#_minor_4/D#_minor_4-60.ogg,D#_minor_4,train
3530,3558,D#_minor_4/D#_minor_4-61.ogg,D#_minor_4,train
3531,3559,D#_minor_4/D#_minor_4-62.ogg,D#_minor_4,train
3532,3560,D#_minor_4/D#_minor_4-63.ogg,D#_minor_4,train
3533,3561,D#_minor_4/D#_minor_4-64.ogg,D#_minor_4,train
3534,3562,D#_minor_4/D#_minor_4-65.ogg,D#_minor_4,train
3536,3564,D#_minor_4/D#_minor_4-67.ogg,D#_minor_4,train
3537,3565,D#_minor_4/D#_minor_4-68.ogg,D#_minor_4,train
3539,3567,D#_minor_4/D#_minor_4-7.ogg,D#_minor_4,train
3540,3568,D#_minor_4/D#_minor_4-70.ogg,D#_minor_4,train
3542,3570,D#_minor_4/D#_minor_4-72.ogg,D#_minor_4,train
3543,3571,D#_minor_4/D#_minor_4-73.ogg,D#_minor_4,train
3545,3573,D#_minor_4/D#_minor_4-75.ogg,D#_minor_4,train
3546,3574,D#_minor_4/D#_minor_4-76.ogg,D#_minor_4,train
3547,3575,D#_minor_4/D#_minor_4-77.ogg,D#_minor_4,train
3548,3576,D#_minor_4/D#_minor_4-78.ogg,D#_minor_4,train
3550,3578,D#_minor_4/D#_minor_4-8.ogg,D#_minor_4,train
3551,3579,D#_minor_4/D#_minor_4-80.ogg,D#_minor_4,train
3553,3581,D#_minor_4/D#_minor_4-82.ogg,D#_minor_4,train
3554,3582,D#_minor_4/D#_minor_4-83.ogg,D#_minor_4,train
3556,3584,D#_minor_4/D#_minor_4-85.ogg,D#_minor_4,train
3557,3585,D#_minor_4/D#_minor_4-86.ogg,D#_minor_4,train
3558,3586,D#_minor_4/D#_minor_4-87.ogg,D#_minor_4,train
3561,3589,D#_minor_4/D#_minor_4-9.ogg,D#_minor_4,train
3562,3590,D#_minor_4/D#_minor_4-90.ogg,D#_minor_4,train
3563,3591,D#_minor_4/D#_minor_4-91.ogg,D#_minor_4,train
3565,3593,D#_minor_4/D#_minor_4-93.ogg,D#_minor_4,train
3566,3594,D#_minor_4/D#_minor_4-94.ogg,D#_minor_4,train
3569,3597,D#_minor_4/D#_minor_4-97.ogg,D#_minor_4,train
3570,3598,D#_minor_4/D#_minor_4-98.ogg,D#_minor_4,train
3571,3599,D#_minor_4/D#_minor_4-99.ogg,D#_minor_4,train
3572,3600,D_diminished_4/D_diminished_4-1.ogg,D_diminished_4,train
3575,3603,D_diminished_4/D_diminished_4-101.ogg,D_diminished_4,train
3576,3604,D_diminished_4/D_diminished_4-102.ogg,D_diminished_4,train
3577,3605,D_diminished_4/D_diminished_4-103.ogg,D_diminished_4,train
3578,3606,D_diminished_4/D_diminished_4-104.ogg,D_diminished_4,train
3579,3607,D_diminished_4/D_diminished_4-105.ogg,D_diminished_4,train
3580,3608,D_diminished_4/D_diminished_4-106.ogg,D_diminished_4,train
3581,3609,D_diminished_4/D_diminished_4-107.ogg,D_diminished_4,train
3582,3610,D_diminished_4/D_diminished_4-108.ogg,D_diminished_4,train
3583,3611,D_diminished_4/D_diminished_4-109.ogg,D_diminished_4,train
3584,3612,D_diminished_4/D_diminished_4-11.ogg,D_diminished_4,train
3585,3613,D_diminished_4/D_diminished_4-110.ogg,D_diminished_4,train
3586,3614,D_diminished_4/D_diminished_4-111.ogg,D_diminished_4,train
3587,3615,D_diminished_4/D_diminished_4-112.ogg,D_diminished_4,train
3588,3616,D_diminished_4/D_diminished_4-113.ogg,D_diminished_4,train
3590,3618,D_diminished_4/D_diminished_4-115.ogg,D_diminished_4,train
3591,3619,D_diminished_4/D_diminished_4-116.ogg,D_diminished_4,train
3592,3620,D_diminished_4/D_diminished_4-117.ogg,D_diminished_4,train
3593,3621,D_diminished_4/D_diminished_4-118.ogg,D_diminished_4,train
3595,3623,D_diminished_4/D_diminished_4-12.ogg,D_diminished_4,train
3597,3625,D_diminished_4/D_diminished_4-121.ogg,D_diminished_4,train
3598,3626,D_diminished_4/D_diminished_4-122.ogg,D_diminished_4,train
3599,3627,D_diminished_4/D_diminished_4-123.ogg,D_diminished_4,train
3600,3628,D_diminished_4/D_diminished_4-124.ogg,D_diminished_4,train
3602,3630,D_diminished_4/D_diminished_4-126.ogg,D_diminished_4,train
3603,3631,D_diminished_4/D_diminished_4-127.ogg,D_diminished_4,train
3605,3633,D_diminished_4/D_diminished_4-129.ogg,D_diminished_4,train
3607,3635,D_diminished_4/D_diminished_4-130.ogg,D_diminished_4,train
3608,3636,D_diminished_4/D_diminished_4-131.ogg,D_diminished_4,train
3609,3637,D_diminished_4/D_diminished_4-132.ogg,D_diminished_4,train
3611,3639,D_diminished_4/D_diminished_4-134.ogg,D_diminished_4,train
3612,3640,D_diminished_4/D_diminished_4-135.ogg,D_diminished_4,train
3613,3641,D_diminished_4/D_diminished_4-136.ogg,D_diminished_4,train
3614,3642,D_diminished_4/D_diminished_4-137.ogg,D_diminished_4,train
3616,3644,D_diminished_4/D_diminished_4-139.ogg,D_diminished_4,train
3617,3645,D_diminished_4/D_diminished_4-14.ogg,D_diminished_4,train
3618,3646,D_diminished_4/D_diminished_4-140.ogg,D_diminished_4,train
3619,3647,D_diminished_4/D_diminished_4-141.ogg,D_diminished_4,train
3620,3648,D_diminished_4/D_diminished_4-142.ogg,D_diminished_4,train
3621,3649,D_diminished_4/D_diminished_4-143.ogg,D_diminished_4,train
3622,3650,D_diminished_4/D_diminished_4-144.ogg,D_diminished_4,train
3628,3656,D_diminished_4/D_diminished_4-15.ogg,D_diminished_4,train
3630,3658,D_diminished_4/D_diminished_4-151.ogg,D_diminished_4,train
3631,3659,D_diminished_4/D_diminished_4-152.ogg,D_diminished_4,train
3633,3661,D_diminished_4/D_diminished_4-154.ogg,D_diminished_4,train
3634,3662,D_diminished_4/D_diminished_4-155.ogg,D_diminished_4,train
3635,3663,D_diminished_4/D_diminished_4-156.ogg,D_diminished_4,train
3636,3664,D_diminished_4/D_diminished_4-157.ogg,D_diminished_4,train
3637,3665,D_diminished_4/D_diminished_4-158.ogg,D_diminished_4,train
3639,3667,D_diminished_4/D_diminished_4-16.ogg,D_diminished_4,train
3640,3668,D_diminished_4/D_diminished_4-160.ogg,D_diminished_4,train
3641,3669,D_diminished_4/D_diminished_4-161.ogg,D_diminished_4,train
3642,3670,D_diminished_4/D_diminished_4-162.ogg,D_diminished_4,train
3644,3672,D_diminished_4/D_diminished_4-164.ogg,D_diminished_4,train
3645,3673,D_diminished_4/D_diminished_4-165.ogg,D_diminished_4,train
3646,3674,D_diminished_4/D_diminished_4-166.ogg,D_diminished_4,train
3649,3677,D_diminished_4/D_diminished_4-169.ogg,D_diminished_4,train
3650,3678,D_diminished_4/D_diminished_4-17.ogg,D_diminished_4,train
3652,3680,D_diminished_4/D_diminished_4-171.ogg,D_diminished_4,train
3654,3682,D_diminished_4/D_diminished_4-173.ogg,D_diminished_4,train
3656,3684,D_diminished_4/D_diminished_4-175.ogg,D_diminished_4,train
3657,3685,D_diminished_4/D_diminished_4-176.ogg,D_diminished_4,train
3658,3686,D_diminished_4/D_diminished_4-177.ogg,D_diminished_4,train
3659,3687,D_diminished_4/D_diminished_4-178.ogg,D_diminished_4,train
3662,3690,D_diminished_4/D_diminished_4-180.ogg,D_diminished_4,train
3663,3691,D_diminished_4/D_diminished_4-181.ogg,D_diminished_4,train
3666,3694,D_diminished_4/D_diminished_4-184.ogg,D_diminished_4,train
3667,3695,D_diminished_4/D_diminished_4-185.ogg,D_diminished_4,train
3668,3696,D_diminished_4/D_diminished_4-186.ogg,D_diminished_4,train
3669,3697,D_diminished_4/D_diminished_4-187.ogg,D_diminished_4,train
3671,3699,D_diminished_4/D_diminished_4-189.ogg,D_diminished_4,train
3672,3700,D_diminished_4/D_diminished_4-19.ogg,D_diminished_4,train
3673,3701,D_diminished_4/D_diminished_4-190.ogg,D_diminished_4,train
3674,3702,D_diminished_4/D_diminished_4-191.ogg,D_diminished_4,train
3677,3705,D_diminished_4/D_diminished_4-194.ogg,D_diminished_4,train
3678,3706,D_diminished_4/D_diminished_4-195.ogg,D_diminished_4,train
3682,3710,D_diminished_4/D_diminished_4-199.ogg,D_diminished_4,train
3684,3712,D_diminished_4/D_diminished_4-20.ogg,D_diminished_4,train
3685,3713,D_diminished_4/D_diminished_4-200.ogg,D_diminished_4,train
3686,3714,D_diminished_4/D_diminished_4-21.ogg,D_diminished_4,train
3688,3716,D_diminished_4/D_diminished_4-23.ogg,D_diminished_4,train
3689,3717,D_diminished_4/D_diminished_4-24.ogg,D_diminished_4,train
3691,3719,D_diminished_4/D_diminished_4-26.ogg,D_diminished_4,train
3692,3720,D_diminished_4/D_diminished_4-27.ogg,D_diminished_4,train
3694,3722,D_diminished_4/D_diminished_4-29.ogg,D_diminished_4,train
3695,3723,D_diminished_4/D_diminished_4-3.ogg,D_diminished_4,train
3696,3724,D_diminished_4/D_diminished_4-30.ogg,D_diminished_4,train
3697,3725,D_diminished_4/D_diminished_4-31.ogg,D_diminished_4,train
3698,3726,D_diminished_4/D_diminished_4-32.ogg,D_diminished_4,train
3699,3727,D_diminished_4/D_diminished_4-33.ogg,D_diminished_4,train
3700,3728,D_diminished_4/D_diminished_4-34.ogg,D_diminished_4,train
3701,3729,D_diminished_4/D_diminished_4-35.ogg,D_diminished_4,train
3703,3731,D_diminished_4/D_diminished_4-37.ogg,D_diminished_4,train
3704,3732,D_diminished_4/D_diminished_4-38.ogg,D_diminished_4,train
3706,3734,D_diminished_4/D_diminished_4-4.ogg,D_diminished_4,train
3707,3735,D_diminished_4/D_diminished_4-40.ogg,D_diminished_4,train
3708,3736,D_diminished_4/D_diminished_4-41.ogg,D_diminished_4,train
3710,3738,D_diminished_4/D_diminished_4-43.ogg,D_diminished_4,train
3712,3740,D_diminished_4/D_diminished_4-45.ogg,D_diminished_4,train
3715,3743,D_diminished_4/D_diminished_4-48.ogg,D_diminished_4,train
3716,3744,D_diminished_4/D_diminished_4-49.ogg,D_diminished_4,train
3718,3746,D_diminished_4/D_diminished_4-50.ogg,D_diminished_4,train
3719,3747,D_diminished_4/D_diminished_4-51.ogg,D_diminished_4,train
3721,3749,D_diminished_4/D_diminished_4-53.ogg,D_diminished_4,train
3722,3750,D_diminished_4/D_diminished_4-54.ogg,D_diminished_4,train
3723,3751,D_diminished_4/D_diminished_4-55.ogg,D_diminished_4,train
3724,3752,D_diminished_4/D_diminished_4-56.ogg,D_diminished_4,train
3725,3753,D_diminished_4/D_diminished_4-57.ogg,D_diminished_4,train
3727,3755,D_diminished_4/D_diminished_4-59.ogg,D_diminished_4,train
3728,3756,D_diminished_4/D_diminished_4-6.ogg,D_diminished_4,train
3729,3757,D_diminished_4/D_diminished_4-60.ogg,D_diminished_4,train
3731,3759,D_diminished_4/D_diminished_4-62.ogg,D_diminished_4,train
3732,3760,D_diminished_4/D_diminished_4-63.ogg,D_diminished_4,train
3733,3761,D_diminished_4/D_diminished_4-64.ogg,D_diminished_4,train
3734,3762,D_diminished_4/D_diminished_4-65.ogg,D_diminished_4,train
3735,3763,D_diminished_4/D_diminished_4-66.ogg,D_diminished_4,train
3736,3764,D_diminished_4/D_diminished_4-67.ogg,D_diminished_4,train
3737,3765,D_diminished_4/D_diminished_4-68.ogg,D_diminished_4,train
3739,3767,D_diminished_4/D_diminished_4-7.ogg,D_diminished_4,train
3740,3768,D_diminished_4/D_diminished_4-70.ogg,D_diminished_4,train
3742,3770,D_diminished_4/D_diminished_4-72.ogg,D_diminished_4,train
3743,3771,D_diminished_4/D_diminished_4-73.ogg,D_diminished_4,train
3747,3775,D_diminished_4/D_diminished_4-77.ogg,D_diminished_4,train
3748,3776,D_diminished_4/D_diminished_4-78.ogg,D_diminished_4,train
3749,3777,D_diminished_4/D_diminished_4-79.ogg,D_diminished_4,train
3750,3778,D_diminished_4/D_diminished_4-8.ogg,D_diminished_4,train
3751,3779,D_diminished_4/D_diminished_4-80.ogg,D_diminished_4,train
3752,3780,D_diminished_4/D_diminished_4-81.ogg,D_diminished_4,train
3753,3781,D_diminished_4/D_diminished_4-82.ogg,D_diminished_4,train
3754,3782,D_diminished_4/D_diminished_4-83.ogg,D_diminished_4,train
3755,3783,D_diminished_4/D_diminished_4-84.ogg,D_diminished_4,train
3756,3784,D_diminished_4/D_diminished_4-85.ogg,D_diminished_4,train
3757,3785,D_diminished_4/D_diminished_4-86.ogg,D_diminished_4,train
3759,3787,D_diminished_4/D_diminished_4-88.ogg,D_diminished_4,train
3765,3793,D_diminished_4/D_diminished_4-93.ogg,D_diminished_4,train
3766,3794,D_diminished_4/D_diminished_4-94.ogg,D_diminished_4,train
3767,3795,D_diminished_4/D_diminished_4-95.ogg,D_diminished_4,train
3768,3796,D_diminished_4/D_diminished_4-96.ogg,D_diminished_4,train
3769,3797,D_diminished_4/D_diminished_4-97.ogg,D_diminished_4,train
3771,3799,D_diminished_4/D_diminished_4-99.ogg,D_diminished_4,train
3772,3800,D_major_4/D_major_4-1.ogg,D_major_4,train
3773,3801,D_major_4/D_major_4-10.ogg,D_major_4,train
3774,3802,D_major_4/D_major_4-100.ogg,D_major_4,train
3775,3803,D_major_4/D_major_4-101.ogg,D_major_4,train
3779,3807,D_major_4/D_major_4-105.ogg,D_major_4,train
3782,3810,D_major_4/D_major_4-108.ogg,D_major_4,train
3783,3811,D_major_4/D_major_4-109.ogg,D_major_4,train
3784,3812,D_major_4/D_major_4-11.ogg,D_major_4,train
3785,3813,D_major_4/D_major_4-110.ogg,D_major_4,train
3788,3816,D_major_4/D_major_4-113.ogg,D_major_4,train
3789,3817,D_major_4/D_major_4-114.ogg,D_major_4,train
3791,3819,D_major_4/D_major_4-116.ogg,D_major_4,train
3793,3821,D_major_4/D_major_4-118.ogg,D_major_4,train
3794,3822,D_major_4/D_major_4-119.ogg,D_major_4,train
3796,3824,D_major_4/D_major_4-120.ogg,D_major_4,train
3797,3825,D_major_4/D_major_4-121.ogg,D_major_4,train
3798,3826,D_major_4/D_major_4-122.ogg,D_major_4,train
3799,3827,D_major_4/D_major_4-123.ogg,D_major_4,train
3800,3828,D_major_4/D_major_4-124.ogg,D_major_4,train
3802,3830,D_major_4/D_major_4-126.ogg,D_major_4,train
3806,3834,D_major_4/D_major_4-13.ogg,D_major_4,train
3807,3835,D_major_4/D_major_4-130.ogg,D_major_4,train
3808,3836,D_major_4/D_major_4-131.ogg,D_major_4,train
3809,3837,D_major_4/D_major_4-132.ogg,D_major_4,train
3811,3839,D_major_4/D_major_4-134.ogg,D_major_4,train
3812,3840,D_major_4/D_major_4-135.ogg,D_major_4,train
3813,3841,D_major_4/D_major_4-136.ogg,D_major_4,train
3815,3843,D_major_4/D_major_4-138.ogg,D_major_4,train
3817,3845,D_major_4/D_major_4-14.ogg,D_major_4,train
3818,3846,D_major_4/D_major_4-140.ogg,D_major_4,train
3820,3848,D_major_4/D_major_4-142.ogg,D_major_4,train
3822,3850,D_major_4/D_major_4-144.ogg,D_major_4,train
3823,3851,D_major_4/D_major_4-145.ogg,D_major_4,train
3824,3852,D_major_4/D_major_4-146.ogg,D_major_4,train
3825,3853,D_major_4/D_major_4-147.ogg,D_major_4,train
3826,3854,D_major_4/D_major_4-148.ogg,D_major_4,train
3828,3856,D_major_4/D_major_4-15.ogg,D_major_4,train
3829,3857,D_major_4/D_major_4-150.ogg,D_major_4,train
3830,3858,D_major_4/D_major_4-151.ogg,D_major_4,train
3831,3859,D_major_4/D_major_4-152.ogg,D_major_4,train
3832,3860,D_major_4/D_major_4-153.ogg,D_major_4,train
3833,3861,D_major_4/D_major_4-154.ogg,D_major_4,train
3834,3862,D_major_4/D_major_4-155.ogg,D_major_4,train
3835,3863,D_major_4/D_major_4-156.ogg,D_major_4,train
3836,3864,D_major_4/D_major_4-157.ogg,D_major_4,train
3837,3865,D_major_4/D_major_4-158.ogg,D_major_4,train
3838,3866,D_major_4/D_major_4-159.ogg,D_major_4,train
3839,3867,D_major_4/D_major_4-16.ogg,D_major_4,train
3840,3868,D_major_4/D_major_4-160.ogg,D_major_4,train
3841,3869,D_major_4/D_major_4-161.ogg,D_major_4,train
3842,3870,D_major_4/D_major_4-162.ogg,D_major_4,train
3844,3872,D_major_4/D_major_4-164.ogg,D_major_4,train
3845,3873,D_major_4/D_major_4-165.ogg,D_major_4,train
3852,3880,D_major_4/D_major_4-171.ogg,D_major_4,train
3855,3883,D_major_4/D_major_4-174.ogg,D_major_4,train
3856,3884,D_major_4/D_major_4-175.ogg,D_major_4,train
3857,3885,D_major_4/D_major_4-176.ogg,D_major_4,train
3860,3888,D_major_4/D_major_4-179.ogg,D_major_4,train
3861,3889,D_major_4/D_major_4-18.ogg,D_major_4,train
3862,3890,D_major_4/D_major_4-180.ogg,D_major_4,train
3863,3891,D_major_4/D_major_4-181.ogg,D_major_4,train
3864,3892,D_major_4/D_major_4-182.ogg,D_major_4,train
3865,3893,D_major_4/D_major_4-183.ogg,D_major_4,train
3866,3894,D_major_4/D_major_4-184.ogg,D_major_4,train
3867,3895,D_major_4/D_major_4-185.ogg,D_major_4,train
3868,3896,D_major_4/D_major_4-186.ogg,D_major_4,train
3869,3897,D_major_4/D_major_4-187.ogg,D_major_4,train
3870,3898,D_major_4/D_major_4-188.ogg,D_major_4,train
3872,3900,D_major_4/D_major_4-19.ogg,D_major_4,train
3874,3902,D_major_4/D_major_4-191.ogg,D_major_4,train
3876,3904,D_major_4/D_major_4-193.ogg,D_major_4,train
3878,3906,D_major_4/D_major_4-195.ogg,D_major_4,train
3882,3910,D_major_4/D_major_4-199.ogg,D_major_4,train
3883,3911,D_major_4/D_major_4-2.ogg,D_major_4,train
3884,3912,D_major_4/D_major_4-20.ogg,D_major_4,train
3885,3913,D_major_4/D_major_4-200.ogg,D_major_4,train
3886,3914,D_major_4/D_major_4-21.ogg,D_major_4,train
3887,3915,D_major_4/D_major_4-22.ogg,D_major_4,train
3888,3916,D_major_4/D_major_4-23.ogg,D_major_4,train
3889,3917,D_major_4/D_major_4-24.ogg,D_major_4,train
3890,3918,D_major_4/D_major_4-25.ogg,D_major_4,train
3891,3919,D_major_4/D_major_4-26.ogg,D_major_4,train
3892,3920,D_major_4/D_major_4-27.ogg,D_major_4,train
3894,3922,D_major_4/D_major_4-29.ogg,D_major_4,train
3895,3923,D_major_4/D_major_4-3.ogg,D_major_4,train
3897,3925,D_major_4/D_major_4-31.ogg,D_major_4,train
3899,3927,D_major_4/D_major_4-33.ogg,D_major_4,train
3901,3929,D_major_4/D_major_4-35.ogg,D_major_4,train
3902,3930,D_major_4/D_major_4-36.ogg,D_major_4,train
3903,3931,D_major_4/D_major_4-37.ogg,D_major_4,train
3904,3932,D_major_4/D_major_4-38.ogg,D_major_4,train
3905,3933,D_major_4/D_major_4-39.ogg,D_major_4,train
3906,3934,D_major_4/D_major_4-4.ogg,D_major_4,train
3908,3936,D_major_4/D_major_4-41.ogg,D_major_4,train
3909,3937,D_major_4/D_major_4-42.ogg,D_major_4,train
3910,3938,D_major_4/D_major_4-43.ogg,D_major_4,train
3913,3941,D_major_4/D_major_4-46.ogg,D_major_4,train
3914,3942,D_major_4/D_major_4-47.ogg,D_major_4,train
3915,3943,D_major_4/D_major_4-48.ogg,D_major_4,train
3916,3944,D_major_4/D_major_4-49.ogg,D_major_4,train
3917,3945,D_major_4/D_major_4-5.ogg,D_major_4,train
3918,3946,D_major_4/D_major_4-50.ogg,D_major_4,train
3919,3947,D_major_4/D_major_4-51.ogg,D_major_4,train
3922,3950,D_major_4/D_major_4-54.ogg,D_major_4,train
3923,3951,D_major_4/D_major_4-55.ogg,D_major_4,train
3924,3952,D_major_4/D_major_4-56.ogg,D_major_4,train
3925,3953,D_major_4/D_major_4-57.ogg,D_major_4,train
3926,3954,D_major_4/D_major_4-58.ogg,D_major_4,train
3927,3955,D_major_4/D_major_4-59.ogg,D_major_4,train
3928,3956,D_major_4/D_major_4-6.ogg,D_major_4,train
3930,3958,D_major_4/D_major_4-61.ogg,D_major_4,train
3931,3959,D_major_4/D_major_4-62.ogg,D_major_4,train
3932,3960,D_major_4/D_major_4-63.ogg,D_major_4,train
3933,3961,D_major_4/D_major_4-64.ogg,D_major_4,train
3934,3962,D_major_4/D_major_4-65.ogg,D_major_4,train
3935,3963,D_major_4/D_major_4-66.ogg,D_major_4,train
3936,3964,D_major_4/D_major_4-67.ogg,D_major_4,train
3937,3965,D_major_4/D_major_4-68.ogg,D_major_4,train
3938,3966,D_major_4/D_major_4-69.ogg,D_major_4,train
3940,3968,D_major_4/D_major_4-70.ogg,D_major_4,train
3941,3969,D_major_4/D_major_4-71.ogg,D_major_4,train
3942,3970,D_major_4/D_major_4-72.ogg,D_major_4,train
